x,y,radius,angle,sin_theta1,sin_theta2,sin_theta3,cos_theta1,cos_theta2,cos_theta3,theta_sum,U
2.37923293534836,-0.2736732829390209,2.3949209645499776,6.168662771125563,-0.5205499525754467,0.26910288706227087,0.8818171488010563,0.8538312168536005,0.9631114349724805,0.4715914715941922,0.8046681664342552,-1.3484433279874422
1.2847759275998691,-2.5585314613339665,2.8629936120738773,5.1777580296213,-0.9284140888538848,-0.34578702333598144,0.8937488751937348,0.3715471431966755,0.9383130258567455,0.4485676627777953,-0.43756459324471386,-4.032331425470427
1.2847759275998691,-2.5585314613339665,2.8629936120738773,5.1777580296213,-0.9998895574241708,0.548411456110316,0.3032004931944042,0.014861795116867303,0.8362086311483294,0.9529267867610135,-0.6674211700733186,-4.051154033488324
-0.020952491366445607,2.5429272323735987,2.5430135501097335,1.5790356570308113,0.9771396168636505,-0.131972988956093,0.9626944973402407,0.21259861042715777,0.9912533128247264,0.2705906590975033,2.5209934120575936,4.144413837502435
2.789049031060915,-0.7366158270670013,2.8846832363965773,6.024971331315861,-0.5131128008142114,0.3455057675900027,0.21771329718315569,0.858321183264514,0.9384166263243864,0.9760127664275908,0.03344115259303626,-1.5435025383333287
2.713877963959516,1.0248168683359835,2.9009279923657223,0.36106640825477393,0.5353396028568392,-0.3014217590813999,-0.2060228132681251,0.8446369099282138,0.9534909140376087,0.9785471886491153,0.051217524063949194,1.7477208304526255
-1.2304935536289794,0.39807829567973313,1.2932829214884711,2.828708022618449,0.9173243401263417,0.9990561866470877,0.9808898302381455,0.3981407477410116,0.04343657355477458,0.19456397645859863,4.063636692760706,2.5513073167288494
-2.0072919830936904,-1.6852835508190394,2.6209543590176136,3.8400065735098354,-0.9518155799180813,-0.8174264922827764,0.07905593240861793,-0.30667099932208564,0.5760329241582256,0.9968701818948162,-2.760280450623712,-3.012002491649984
0.13839827960060297,-2.6686467183639926,2.672233034604451,4.764203408365389,-0.9449106489663395,0.4696787097751515,0.1676278751121719,-0.32732837559553446,0.8828374196781359,0.985850341322342,-1.2469213124212437,-4.318193767071193
-0.11440118432216444,2.1120979793414523,2.115193963993033,1.6249081646979304,0.6295974120482546,-0.5335641154831255,-0.9634051325426998,-0.7769215525020143,0.8457596199090555,0.26804953010662624,0.5983202181031673,3.276159470228839
-1.8864139462091083,0.6936601675015401,2.009905969051907,2.7892252633986705,-0.7460394854587316,-0.9434058704713122,-0.8331933674961599,-0.665901709065588,0.33164041303837777,0.5529817468600651,-4.51711024088395,-0.8034037955377724
